Country Name,Country Code,Series Name,Series Code,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Armenia,ARM,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,1579.63 ,1734.79 ,1925.62 ,2069.76 ,2260.29 ,2406.83 ,2599.15 ,2782.81 ,3249.16 ,3554.70 ,4052.75 ,4569.20 ,5149.92 ,5412.47 ,4943.12 ,5237.59 ,5467.58 ,5135.56 ,5143.78 ,5994.78 ,6873.58 ,6537.92 ,6913.31 ,7157.75 
Armenia,ARM,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,3417.86 ,3742.66 ,4149.11 ,4460.02 ,4860.09 ,5188.51 ,5620.74 ,6039.20 ,7084.02 ,7766.15 ,8842.56 ,9929.02 ,11157.04 ,11659.85 ,9019.26 ,9285.90 ,9701.79 ,11029.04 ,11120.97 ,10505.37 ,11490.14 ,11297.89 ,12027.90 ,12534.37 
Armenia,ARM,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,3061.49 ,3243.59 ,3294.46 ,3628.51 ,3684.29 ,3721.35 ,4202.25 ,4462.01 ,5018.82 ,5624.11 ,6050.90 ,6796.54 ,7631.31 ,7787.30 ,7104.15 ,7624.75 ,8432.16 ,7739.45 ,7874.47 ,9131.70 ,10249.90 ,9553.40 ,10101.93 ,10459.11 
Armenia,ARM,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,6624.18 ,6997.75 ,7098.52 ,7818.92 ,7921.98 ,8022.28 ,9087.50 ,9683.38 ,10942.32 ,12287.31 ,13202.24 ,14769.11 ,16532.86 ,16775.84 ,12962.31 ,13518.17 ,14962.20 ,16621.10 ,17024.79 ,16002.56 ,17134.12 ,16508.79 ,17575.50 ,18315.57 
Armenia,ARM,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,1481.86 ,1508.79 ,1368.83 ,1558.76 ,1424.00 ,1314.52 ,1603.10 ,1679.20 ,1769.65 ,2069.41 ,1998.15 ,2227.34 ,2481.39 ,2374.83 ,2161.04 ,2387.16 ,2964.58 ,2603.89 ,2730.69 ,3136.91 ,3376.31 ,3015.47 ,3188.61 ,3301.36 
Armenia,ARM,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,3206.32 ,3255.09 ,2949.41 ,3358.90 ,3061.88 ,2833.77 ,3466.76 ,3644.18 ,3858.31 ,4521.16 ,4359.69 ,4840.09 ,5375.81 ,5115.99 ,3943.05 ,4232.28 ,5260.42 ,5592.06 ,5903.82 ,5497.19 ,5643.98 ,5210.90 ,5547.60 ,5781.20 
Armenia,ARM,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,5082214643.00 ,5496209399.00 ,6033147486.00 ,6434222732.00 ,6982089411.00 ,7387984481.00 ,7929185353.00 ,8442981390.00 ,9805746877.00 ,10666656633.00 ,12082349217.00 ,13517095359.00 ,15102741020.00 ,15737402439.00 ,14276180616.00 ,15070205306.00 ,15727694144.00 ,14812129593.00 ,14904531885.00 ,17459219605.00 ,20109031042.00 ,19196300593.00 ,20358391989.00 ,21128082736.00 
Armenia,ARM,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,10996455761.00 ,11857583436.00 ,12999527887.00 ,13864820124.00 ,15012936490.00 ,15926609818.00 ,17147107320.00 ,18322806682.00 ,21379081371.00 ,23304040755.00 ,26362035937.00 ,29373103911.00 ,32719341196.00 ,33902381850.00 ,26048466992.00 ,26718484353.00 ,27907554215.00 ,31810273747.00 ,32223949940.00 ,30595868474.00 ,33615019538.00 ,33172245208.00 ,35419863469.00 ,36998646214.00 
Armenia,ARM,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,9849874797.00 ,10276396670.00 ,10321828835.00 ,11279912960.00 ,11380842201.00 ,11423020371.00 ,12819749665.00 ,13537646680.00 ,15146443306.00 ,16876383765.00 ,18039368880.00 ,20106255731.00 ,22379716661.00 ,22642501635.00 ,20517448915.00 ,21938828113.00 ,24255430210.00 ,22322334431.00 ,22816938906.00 ,26595176116.00 ,29986618462.00 ,28050172953.00 ,29748253501.00 ,30872947214.00 
Armenia,ARM,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,21312305770.00 ,22170412751.00 ,22240282057.00 ,24306582273.00 ,24471164880.00 ,24625117831.00 ,27723103137.00 ,29379157858.00 ,33023190173.00 ,36870778593.00 ,39359439308.00 ,43691571534.00 ,48484548885.00 ,48777728055.00 ,37436349764.00 ,38896101529.00 ,43039350042.00 ,47939059977.00 ,49330760790.00 ,46605892410.00 ,50126769578.00 ,48472215300.00 ,51756498156.00 ,54063459795.00 
Armenia,ARM,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,4767660154.00 ,4780187271.00 ,4288681349.00 ,4845690228.00 ,4398752791.00 ,4035035889.00 ,4890564312.00 ,5094665290.00 ,5340696429.00 ,6209727132.00 ,5957019663.00 ,6589160371.00 ,7276975640.00 ,6905099196.00 ,6241268299.00 ,6868622807.00 ,8527736066.00 ,7510204838.00 ,7912407021.00 ,9135956510.00 ,9877587420.00 ,8853872359.00 ,9389861512.00 ,9744864477.00 
Armenia,ARM,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,10315850009.00 ,10312829315.00 ,9240754170.00 ,10441762149.00 ,9458228390.00 ,8698508013.00 ,10575995816.00 ,11056351176.00 ,11644108802.00 ,13566737839.00 ,12997403371.00 ,14318467624.00 ,15765207689.00 ,14875346205.00 ,11387882772.00 ,12177617176.00 ,15131795826.00 ,16128786229.00 ,17106810849.00 ,16010023936.00 ,16511750040.00 ,15299970092.00 ,16336634688.00 ,17064813580.00 
Armenia,ARM,Natural capital (constant 2018 US$),NW.NCA.TO,9406862533.00 ,9390813305.00 ,9495214571.00 ,9388337914.00 ,9394221134.00 ,9273056331.00 ,8780716889.00 ,8579924007.00 ,8401602008.00 ,8594756066.00 ,8830633409.00 ,9426978696.00 ,9835302251.00 ,10561675981.00 ,11161422977.00 ,12891647726.00 ,14228486162.00 ,14903772956.00 ,15786482464.00 ,16526622256.00 ,16269113130.00 ,15200045396.00 ,14887631788.00 ,15274850468.00 
Armenia,ARM,Natural capital per capita (constant 2018 US$),NW.NCA.PC,2923.79 ,2964.07 ,3030.62 ,3020.03 ,3041.16 ,3020.94 ,2878.28 ,2827.95 ,2783.89 ,2864.23 ,2962.04 ,3186.61 ,3353.76 ,3632.42 ,3864.64 ,4480.44 ,4946.39 ,5167.33 ,5448.15 ,5674.57 ,5561.04 ,5176.87 ,5055.55 ,5174.80 
Armenia,ARM,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2440.36 ,2442.32 ,2426.97 ,2341.38 ,2283.08 ,2224.38 ,2045.31 ,2006.43 ,1954.66 ,2012.56 ,2137.17 ,2358.81 ,2535.37 ,2748.57 ,2828.05 ,3082.78 ,3158.52 ,3153.59 ,3230.81 ,3384.79 ,3433.93 ,3383.00 ,3385.14 ,3372.11 
Armenia,ARM,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1841.30 ,1783.21 ,1659.49 ,1483.46 ,1345.50 ,1260.49 ,1076.55 ,1067.38 ,1031.98 ,1078.18 ,1173.11 ,1339.36 ,1453.68 ,1597.11 ,1631.85 ,1829.83 ,1805.46 ,1741.52 ,1764.53 ,1839.44 ,1853.23 ,1837.93 ,1829.14 ,1792.64 
Armenia,ARM,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,599.06 ,659.11 ,767.48 ,857.91 ,937.58 ,963.89 ,968.77 ,939.06 ,922.68 ,934.38 ,964.07 ,1019.45 ,1081.69 ,1151.46 ,1196.20 ,1252.95 ,1353.06 ,1412.07 ,1466.28 ,1545.34 ,1580.70 ,1545.07 ,1556.00 ,1579.47 
Armenia,ARM,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Armenia,ARM,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,121.26 ,124.10 ,132.20 ,133.52 ,137.10 ,131.40 ,144.65 ,187.76 ,202.25 ,241.71 ,253.28 ,295.18 ,272.39 ,257.59 ,326.37 ,350.70 ,364.23 ,342.86 ,346.56 ,360.84 ,382.45 ,388.46 ,422.36 ,437.81 
Armenia,ARM,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,8.68 ,8.93 ,9.13 ,8.87 ,8.93 ,8.63 ,8.18 ,8.00 ,8.98 ,9.47 ,9.27 ,10.10 ,9.90 ,43.67 ,89.52 ,121.38 ,161.07 ,206.43 ,256.02 ,248.45 ,251.62 ,222.41 ,211.85 ,228.56 
Armenia,ARM,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Armenia,ARM,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Armenia,ARM,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,52.07 ,52.74 ,59.04 ,54.74 ,51.63 ,45.26 ,51.24 ,47.13 ,67.26 ,58.95 ,43.41 ,30.44 ,0.30 ,0.00 ,3.22 ,259.52 ,507.54 ,649.71 ,752.60 ,754.47 ,574.48 ,315.92 ,181.72 ,287.20 
Armenia,ARM,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Armenia,ARM,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Armenia,ARM,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,52.07 ,52.74 ,59.04 ,54.74 ,51.63 ,45.26 ,51.24 ,47.13 ,67.26 ,58.95 ,43.41 ,30.44 ,0.30 ,0.00 ,3.22 ,259.52 ,507.54 ,649.71 ,752.60 ,754.47 ,574.48 ,315.92 ,181.72 ,287.20 
Armenia,ARM,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Armenia,ARM,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,301.42 ,335.99 ,403.29 ,481.53 ,560.42 ,611.28 ,628.88 ,578.62 ,550.75 ,541.54 ,518.91 ,492.09 ,535.80 ,582.57 ,617.48 ,666.06 ,755.04 ,814.73 ,862.16 ,926.01 ,918.55 ,867.08 ,854.48 ,849.13 
Armenia,ARM,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,2871.72 ,2911.33 ,2971.59 ,2965.29 ,2989.53 ,2975.68 ,2827.03 ,2780.82 ,2716.64 ,2805.28 ,2918.63 ,3156.17 ,3353.46 ,3632.42 ,3861.42 ,4220.92 ,4438.85 ,4517.62 ,4695.55 ,4920.09 ,4986.56 ,4860.95 ,4873.83 ,4887.60 
Armenia,ARM,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,7851487443.00 ,7737803561.00 ,7603914220.00 ,7278606672.00 ,7052488828.00 ,6827921778.00 ,6239611634.00 ,6087471882.00 ,5899025048.00 ,6039133015.00 ,6371482409.00 ,6978072293.00 ,7435272432.00 ,7991805967.00 ,8167664966.00 ,8870127386.00 ,9085606674.00 ,9095688984.00 ,9361529093.00 ,9857859319.00 ,10046152989.00 ,9932987783.00 ,9968586273.00 ,9953706103.00 
Armenia,ARM,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,5924100088.00 ,5649595687.00 ,5199326934.00 ,4611623646.00 ,4156291688.00 ,3869185627.00 ,3284205583.00 ,3238394120.00 ,3114446687.00 ,3235318571.00 ,3497344533.00 ,3962223591.00 ,4263082424.00 ,4643789143.00 ,4712940217.00 ,5265003764.00 ,5193476544.00 ,5022945669.00 ,5112866017.00 ,5357196929.00 ,5421732381.00 ,5396422557.00 ,5386453726.00 ,5291460113.00 
Armenia,ARM,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,1927387355.00 ,2088207874.00 ,2404587286.00 ,2666983026.00 ,2896197140.00 ,2958736151.00 ,2955406051.00 ,2849077762.00 ,2784578362.00 ,2803814444.00 ,2874137876.00 ,3015848702.00 ,3172190008.00 ,3348016824.00 ,3454724750.00 ,3605123622.00 ,3892130130.00 ,4072743315.00 ,4248663076.00 ,4500662390.00 ,4624420608.00 ,4536565225.00 ,4582132547.00 ,4662245989.00 
Armenia,ARM,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Armenia,ARM,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,390135376.70 ,393163670.70 ,414205201.40 ,415062451.50 ,423496338.10 ,403352749.20 ,441294498.20 ,569674439.70 ,610364769.70 ,725289116.30 ,755082587.90 ,873231744.80 ,798816873.00 ,748986165.90 ,942594797.20 ,1009087837.00 ,1047717735.00 ,988891013.50 ,1004197390.00 ,1050916578.00 ,1118866449.00 ,1140579743.00 ,1243777799.00 ,1292320528.00 
Armenia,ARM,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,27918635.40 ,28281992.71 ,28593721.37 ,27566397.16 ,27596188.44 ,26479422.21 ,24955772.19 ,24263615.49 ,27106371.16 ,28425913.90 ,27640721.53 ,29872283.88 ,29025954.59 ,126982968.20 ,258549658.00 ,349242537.50 ,463311946.10 ,595395917.70 ,741846323.90 ,723598568.80 ,736141168.00 ,653020254.10 ,623864008.60 ,674653776.00 
Armenia,ARM,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,882.00 ,882.00 
Armenia,ARM,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Armenia,ARM,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,167537241.60 ,167088945.00 ,184972374.70 ,170164298.30 ,159485387.90 ,138925065.80 ,156324073.40 ,142991719.70 ,202972256.50 ,176907291.70 ,129424751.70 ,90054562.99 ,893060.22 ,0.00 ,9287500.24 ,746722636.40 ,1459962641.00 ,1873923491.00 ,2180727375.00 ,2197323630.00 ,1680680036.00 ,927572852.90 ,535128600.50 ,847740316.70 
Armenia,ARM,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,882.00 ,882.00 
Armenia,ARM,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Armenia,ARM,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,167537241.60 ,167088945.00 ,184972374.70 ,170164298.30 ,159485387.90 ,138925065.80 ,156324073.40 ,142991719.70 ,202972256.50 ,176907291.70 ,129424751.70 ,90054562.99 ,893060.22 ,0.00 ,9287500.24 ,746722636.40 ,1459962641.00 ,1873923491.00 ,2180727375.00 ,2197323630.00 ,1680680036.00 ,927572852.90 ,535127718.50 ,847739434.70 
Armenia,ARM,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Armenia,ARM,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,969783836.10 ,1064475136.00 ,1263529053.00 ,1496938095.00 ,1731154391.00 ,1876377316.00 ,1918530912.00 ,1755522350.00 ,1662133562.00 ,1625000729.00 ,1547002939.00 ,1455747811.00 ,1571293931.00 ,1693900880.00 ,1783326056.00 ,1916467328.00 ,2171887166.00 ,2349873549.00 ,2498182282.00 ,2696924161.00 ,2687272488.00 ,2545884764.00 ,2516275106.00 ,2506429744.00 
Armenia,ARM,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,9239325291.00 ,9223724360.00 ,9310242196.00 ,9218173615.00 ,9234735746.00 ,9134131265.00 ,8624392816.00 ,8436932287.00 ,8198629752.00 ,8417848774.00 ,8701208658.00 ,9336924133.00 ,9834409191.00 ,10561675981.00 ,11152135477.00 ,12144925089.00 ,12768523521.00 ,13029849465.00 ,13605755089.00 ,14329298627.00 ,14588433093.00 ,14272472543.00 ,14352503187.00 ,14427110151.00 
Armenia,ARM,Net foreign assets (constant 2018 US$),NW.NFA.TO,21544947.07 ,(667400485.60),(1240437040.00),(1892079059.00),(2479974265.00),(2863982943.00),(3045538250.00),(3258232031.00),(3285322870.00),(3225681544.00),(2929095394.00),(2748271622.00),(2810080155.00),(3829634738.00),(5217124760.00),(6572029409.00),(7194336633.00),(7448731199.00),(8173815105.00),(7078154610.00),(8206842666.00),(8681287455.00),(8994272459.00),(9388740000.00)
Armenia,ARM,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,6.70 ,(210.65),(395.92),(608.64),(802.83),(933.02),(998.31),(1073.91),(1088.60),(1074.97),(982.50),(929.00),(958.22),(1317.10),(1806.43),(2284.08),(2501.04),(2582.57),(2820.91),(2430.35),(2805.23),(2956.69),(3054.28),(3180.71)
Armenia,ARM,Produced capital (constant 2018 US$),NW.PCA.TO,24099344956.00 ,23939530001.00 ,23835308125.00 ,23847060527.00 ,23875474271.00 ,24009730849.00 ,24180456062.00 ,24665387266.00 ,25471964333.00 ,26521500551.00 ,28084369569.00 ,30458869627.00 ,33370444067.00 ,36654088005.00 ,38759175047.00 ,40713345945.00 ,42244588284.00 ,43676700003.00 ,44880231188.00 ,45997547629.00 ,47144793052.00 ,47980401472.00 ,48957791095.00 ,50955431827.00 
Armenia,ARM,Produced capital per capita (constant 2018 US$),NW.PCA.PC,7490.44 ,7556.14 ,7607.61 ,7671.10 ,7729.14 ,7821.80 ,7926.23 ,8129.72 ,8440.20 ,8838.38 ,9420.27 ,10296.05 ,11379.06 ,12606.23 ,13420.34 ,14149.75 ,14685.91 ,15143.28 ,15488.85 ,15793.68 ,16114.83 ,16341.29 ,16625.12 ,17262.64 
Armenia,ARM,Total wealth (constant 2018 US$),NW.TOW.TO,64689933002.00 ,65109752241.00 ,64652196549.00 ,66929814615.00 ,66641728221.00 ,66466942439.00 ,70458487502.00 ,72903883780.00 ,78757876950.00 ,85637737431.00 ,91384715771.00 ,101000000000.00 ,111000000000.00 ,115000000000.00 ,103000000000.00 ,108000000000.00 ,117000000000.00 ,121000000000.00 ,125000000000.00 ,129000000000.00 ,135000000000.00 ,131000000000.00 ,136000000000.00 ,142000000000.00 
Armenia,ARM,Total wealth per capita (constant 2018 US$),NW.TOW.PC,20106.60 ,20550.89 ,20635.29 ,21529.93 ,21573.73 ,21653.35 ,23095.94 ,24029.14 ,26096.64 ,28539.06 ,30652.96 ,34119.31 ,37938.77 ,39484.68 ,35545.01 ,37489.03 ,40525.63 ,42088.59 ,43015.35 ,44172.14 ,46254.66 ,44623.65 ,46303.82 ,48031.41 
Austria,AUT,Human capital (constant 2018 US$),NW.HCA.TO,2230000000000.00 ,2210000000000.00 ,2190000000000.00 ,2230000000000.00 ,2280000000000.00 ,2300000000000.00 ,2290000000000.00 ,2290000000000.00 ,2300000000000.00 ,2310000000000.00 ,2340000000000.00 ,2340000000000.00 ,2500000000000.00 ,2600000000000.00 ,2630000000000.00 ,2600000000000.00 ,2690000000000.00 ,2850000000000.00 ,2840000000000.00 ,2770000000000.00 ,2900000000000.00 ,3010000000000.00 ,3050000000000.00 ,3110000000000.00 
Austria,AUT,Human capital per capita (constant 2018 US$),NW.HCA.PC,280167.15 ,277167.33 ,274259.81 ,279766.13 ,285253.17 ,287219.37 ,284365.91 ,283435.59 ,283303.00 ,282086.64 ,284429.28 ,282849.41 ,301565.02 ,312619.79 ,315141.63 ,311277.22 ,320137.29 ,337775.09 ,334433.07 ,324644.58 ,335533.72 ,344098.99 ,346304.09 ,351301.29 
Austria,AUT,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,87718.57 ,86908.03 ,86265.17 ,87974.94 ,89721.03 ,90537.57 ,89850.83 ,89666.48 ,89747.37 ,89619.76 ,94505.74 ,92906.12 ,96010.34 ,98300.07 ,107033.38 ,109361.59 ,109204.30 ,113627.70 ,111973.07 ,116939.84 ,122269.16 ,125569.15 ,126069.82 ,127556.77 
Austria,AUT,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,163315.34 ,162283.86 ,161524.32 ,165168.90 ,168894.43 ,170631.63 ,169091.76 ,168362.96 ,168155.09 ,167469.75 ,165565.12 ,166457.65 ,180777.53 ,187707.91 ,181475.30 ,175119.30 ,183399.36 ,195194.85 ,194252.44 ,181122.61 ,186788.08 ,191061.07 ,192570.88 ,195681.94 
Austria,AUT,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,97898.58 ,96664.73 ,95480.52 ,97226.97 ,98962.41 ,99568.19 ,98672.50 ,98495.24 ,98586.49 ,98333.60 ,103357.22 ,101318.86 ,104604.87 ,107446.47 ,116913.90 ,119662.77 ,119480.28 ,124280.45 ,122287.32 ,127368.90 ,132743.78 ,136462.71 ,137014.81 ,138630.85 
Austria,AUT,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,182268.57 ,180502.60 ,178779.29 ,182539.16 ,186290.76 ,187651.18 ,185693.41 ,184940.35 ,184716.50 ,183753.04 ,181072.07 ,181530.55 ,196960.14 ,205173.32 ,198227.73 ,191614.45 ,200657.00 ,213494.64 ,212145.75 ,197275.68 ,202789.94 ,207636.29 ,209289.28 ,212670.44 
Austria,AUT,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,10180.00 ,9756.70 ,9215.35 ,9252.03 ,9241.38 ,9030.62 ,8821.67 ,8828.76 ,8839.12 ,8713.84 ,8851.48 ,8412.74 ,8594.53 ,9146.39 ,9880.51 ,10301.18 ,10275.98 ,10652.75 ,10314.25 ,10429.06 ,10474.62 ,10893.56 ,10944.99 ,11074.08 
Austria,AUT,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,18953.24 ,18218.74 ,17254.98 ,17370.26 ,17396.33 ,17019.55 ,16601.65 ,16577.39 ,16561.41 ,16283.29 ,15506.95 ,15072.90 ,16182.62 ,17465.41 ,16752.43 ,16495.15 ,17257.64 ,18299.78 ,17893.30 ,16153.07 ,16001.86 ,16575.21 ,16718.41 ,16988.50 
Austria,AUT,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,697000000000.00 ,692000000000.00 ,687000000000.00 ,702000000000.00 ,717000000000.00 ,725000000000.00 ,723000000000.00 ,725000000000.00 ,729000000000.00 ,732000000000.00 ,778000000000.00 ,768000000000.00 ,796000000000.00 ,818000000000.00 ,893000000000.00 ,915000000000.00 ,916000000000.00 ,958000000000.00 ,950000000000.00 ,999000000000.00 ,1060000000000.00 ,1100000000000.00 ,1110000000000.00 ,1130000000000.00 
Austria,AUT,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1300000000000.00 ,1290000000000.00 ,1290000000000.00 ,1320000000000.00 ,1350000000000.00 ,1370000000000.00 ,1360000000000.00 ,1360000000000.00 ,1370000000000.00 ,1370000000000.00 ,1360000000000.00 ,1380000000000.00 ,1500000000000.00 ,1560000000000.00 ,1510000000000.00 ,1460000000000.00 ,1540000000000.00 ,1650000000000.00 ,1650000000000.00 ,1550000000000.00 ,1610000000000.00 ,1670000000000.00 ,1690000000000.00 ,1730000000000.00 
Austria,AUT,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,778000000000.00 ,769000000000.00 ,761000000000.00 ,776000000000.00 ,791000000000.00 ,798000000000.00 ,794000000000.00 ,796000000000.00 ,801000000000.00 ,804000000000.00 ,850000000000.00 ,838000000000.00 ,868000000000.00 ,894000000000.00 ,975000000000.00 ,1000000000000.00 ,1000000000000.00 ,1050000000000.00 ,1040000000000.00 ,1090000000000.00 ,1150000000000.00 ,1190000000000.00 ,1210000000000.00 ,1230000000000.00 
Austria,AUT,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,1450000000000.00 ,1440000000000.00 ,1420000000000.00 ,1460000000000.00 ,1490000000000.00 ,1500000000000.00 ,1490000000000.00 ,1490000000000.00 ,1500000000000.00 ,1500000000000.00 ,1490000000000.00 ,1500000000000.00 ,1630000000000.00 ,1710000000000.00 ,1650000000000.00 ,1600000000000.00 ,1680000000000.00 ,1800000000000.00 ,1800000000000.00 ,1690000000000.00 ,1750000000000.00 ,1810000000000.00 ,1840000000000.00 ,1880000000000.00 
